Speed,Time
5.75,40.1
5.75,40.12
0,40.14
0,40.16
0,40.18
0,40.2
0,40.22
0,40.24
0,40.26
0,40.28
0,40.3
0,40.32
0,40.34
0,40.36
0,40.38
0,40.4
0,40.42
0,40.44
0,40.46
0,40.48
0,40.5
0,40.52
0,40.54
0,40.56
0,40.58
0,40.6
0,40.62
0,40.64
0,40.66
0,40.68
0,40.7
0,40.72
0,40.74
0,40.76
0,40.78
0,40.8
0,40.82
0,40.84
0,40.86
0,40.88
0,40.9
0,40.92
0,40.94
0,40.96
0,40.98
0,41
0,41.02
0,41.04
0,41.06
0,41.08
0,41.1
0,41.12
0,41.14
0,41.16
0,41.18
0,41.2
0,41.22
0,41.24
0,41.26
0,41.28
0,41.3
0,41.32
0,41.34
0,41.36
0,41.38
0,41.4
0,41.42
0,41.44
0,41.46
0,41.48
0,41.5
0,41.52
0,41.54
0,41.56
0,41.58
0,41.6
0,41.62
0,41.64
0,41.66
0,41.68
0,41.7
0,41.72
0,41.74
0,41.76
0,41.78
0,41.8
0,41.82
0,41.84
0,41.86
0,41.88
0,41.9
0,41.92
0,41.94
0,41.96
0,41.98
0,42
0,42.02
0,42.04
0,42.06
0,42.08
0,42.1
0,42.12
0,42.14
0,42.16
0,42.18
0,42.2
0,42.22
0,42.24
0,42.26
0,42.28
0,42.3
0,42.32
0,42.34
0,42.36
0,42.38
0,42.4
0,42.42
0,42.44
0,42.46
0,42.48
0,42.5
0,42.52
0,42.54
0,42.56
0,42.58
0,42.6
0,42.62
0,42.64
0,42.66
0,42.68
0,42.7
0,42.72
0,42.74
0,42.76
0,42.78
0,42.8
0,42.82
0,42.84
0,42.86
0,42.88
0,42.9
0,42.92
0,42.94
0,42.96
0,42.98
0,43
0,43.02
0,43.04
0,43.06
0,43.08
0,43.1
0,43.12
0,43.14
0,43.16
0,43.18
0,43.2
0,43.22
0,43.24
0,43.26
0,43.28
0,43.3
0,43.32
0,43.34
0,43.36
0,43.38
0,43.4
0,43.42
0,43.44
0,43.46
0,43.48
0,43.5
0,43.52
0,43.54
0,43.56
0,43.58
0,43.6
0,43.62
0,43.64
0,43.66
0,43.68
0,43.7
0,43.72
0,43.74
0,43.76
0,43.78
0,43.8
0,43.82
0,43.84
0,43.86
0,43.88
0,43.9
0,43.92
0,43.94
0,43.96
0,43.98
0,44
0,44.02
0,44.04
0,44.06
0,44.08
0,44.1
0,44.12
0,44.14
0,44.16
0,44.18
0,44.2
0,44.22
0,44.24
0,44.26
0,44.28
0,44.3
0,44.32
0,44.34
0,44.36
0,44.38
0,44.4
0,44.42
0,44.44
0,44.46
0,44.48
0,44.5
0,44.52
0,44.54
0,44.56
0,44.58
0,44.6
0,44.62
0,44.64
0,44.66
0,44.68
0,44.7
0,44.72
0,44.74
0,44.76
0,44.78
0,44.8
0,44.82
0,44.84
0,44.86
0,44.88
0,44.9
0,44.92
0,44.94
0,44.96
0,44.98
0,45
11.5,45.02
28.8,45.04
40.35,45.06
46.15,45.08
51.9,45.1
51.9,45.12
51.9,45.14
51.9,45.16
51.9,45.18
51.9,45.2
51.9,45.22
51.9,45.24
51.9,45.26
51.9,45.28
51.9,45.3
51.9,45.32
51.9,45.34
51.9,45.36
51.9,45.38
51.9,45.4
51.9,45.42
57.65,45.44
57.65,45.46
57.65,45.48
57.65,45.5
57.65,45.52
57.65,45.54
57.65,45.56
57.65,45.58
57.65,45.6
51.9,45.62
57.65,45.64
51.9,45.66
51.9,45.68
51.9,45.7
57.65,45.72
57.65,45.74
57.65,45.76
57.65,45.78
57.65,45.8
57.65,45.82
51.9,45.84
51.9,45.86
51.9,45.88
51.9,45.9
57.65,45.92
57.65,45.94
57.65,45.96
57.65,45.98
57.65,46
57.65,46.02
57.65,46.04
51.9,46.06
51.9,46.08
51.9,46.1
51.9,46.12
51.9,46.14
51.9,46.16
57.65,46.18
57.65,46.2
57.65,46.22
57.65,46.24
57.65,46.26
57.65,46.28
57.65,46.3
57.65,46.32
51.9,46.34
51.9,46.36
51.9,46.38
51.9,46.4
51.9,46.42
51.9,46.44
51.9,46.46
57.65,46.48
57.65,46.5
57.65,46.52
57.65,46.54
57.65,46.56
57.65,46.58
51.9,46.6
51.9,46.62
51.9,46.64
51.9,46.66
57.65,46.68
57.65,46.7
57.65,46.72
57.65,46.74
57.65,46.76
57.65,46.78
51.9,46.8
51.9,46.82
51.9,46.84
57.65,46.86
57.65,46.88
57.65,46.9
57.65,46.92
57.65,46.94
51.9,46.96
51.9,46.98
51.9,47
51.9,47.02
57.65,47.04
57.65,47.06
57.65,47.08
57.65,47.1
57.65,47.12
57.65,47.14
57.65,47.16
57.65,47.18
57.65,47.2
51.9,47.22
51.9,47.24
51.9,47.26
51.9,47.28
57.65,47.3
51.9,47.32
51.9,47.34
57.65,47.36
57.65,47.38
57.65,47.4
57.65,47.42
57.65,47.44
57.65,47.46
57.65,47.48
57.65,47.5
57.65,47.52
51.9,47.54
51.9,47.56
51.9,47.58
51.9,47.6
57.65,47.62
57.65,47.64
57.65,47.66
57.65,47.68
57.65,47.7
57.65,47.72
51.9,47.74
51.9,47.76
51.9,47.78
51.9,47.8
57.65,47.82
57.65,47.84
57.65,47.86
57.65,47.88
57.65,47.9
51.9,47.92
51.9,47.94
51.9,47.96
57.65,47.98
57.65,48
57.65,48.02
57.65,48.04
57.65,48.06
57.65,48.08
57.65,48.1
51.9,48.12
51.9,48.14
51.9,48.16
51.9,48.18
51.9,48.2
57.65,48.22
57.65,48.24
57.65,48.26
57.65,48.28
57.65,48.3
57.65,48.32
57.65,48.34
51.9,48.36
51.9,48.38
51.9,48.4
57.65,48.42
57.65,48.44
57.65,48.46
57.65,48.48
57.65,48.5
57.65,48.52
51.9,48.54
51.9,48.56
51.9,48.58
51.9,48.6
57.65,48.62
57.65,48.64
57.65,48.66
57.65,48.68
57.65,48.7
51.9,48.72
51.9,48.74
57.65,48.76
57.65,48.78
57.65,48.8
57.65,48.82
57.65,48.84
51.9,48.86
57.65,48.88
57.65,48.9
57.65,48.92
57.65,48.94
51.9,48.96
51.9,48.98
57.65,49
57.65,49.02
57.65,49.04
57.65,49.06
57.65,49.08
51.9,49.1
57.65,49.12
57.65,49.14
57.65,49.16
57.65,49.18
51.9,49.2
51.9,49.22
57.65,49.24
57.65,49.26
57.65,49.28
57.65,49.3
57.65,49.32
51.9,49.34
51.9,49.36
51.9,49.38
57.65,49.4
57.65,49.42
57.65,49.44
57.65,49.46
57.65,49.48
51.9,49.5
57.65,49.52
57.65,49.54
57.65,49.56
57.65,49.58
57.65,49.6
51.9,49.62
57.65,49.64
57.65,49.66
57.65,49.68
57.65,49.7
51.9,49.72
51.9,49.74
57.65,49.76
57.65,49.78
57.65,49.8
51.9,49.82
51.9,49.84
57.65,49.86
57.65,49.88
57.65,49.9
57.65,49.92
51.9,49.94
57.65,49.96
57.65,49.98
57.65,50
40.35,50.02
23.05,50.04
11.5,50.06
5.75,50.08
5.75,50.1
0,50.12
0,50.14
0,50.16
0,50.18
0,50.2
0,50.22
0,50.24
0,50.26
0,50.28
0,50.3
0,50.32
0,50.34
0,50.36
0,50.38
0,50.4
0,50.42
0,50.44
0,50.46
0,50.48
0,50.5
0,50.52
0,50.54
0,50.56
0,50.58
0,50.6
0,50.62
0,50.64
0,50.66
0,50.68
0,50.7
0,50.72
0,50.74
0,50.76
0,50.78
0,50.8
0,50.82
0,50.84
0,50.86
0,50.88
0,50.9
0,50.92
0,50.94
0,50.96
0,50.98
0,51
0,51.02
0,51.04
0,51.06
0,51.08
0,51.1
0,51.12
0,51.14
0,51.16
0,51.18
0,51.2
0,51.22
0,51.24
0,51.26
0,51.28
0,51.3
0,51.32
0,51.34
0,51.36
0,51.38
0,51.4
0,51.42
0,51.44
0,51.46
0,51.48
0,51.5
0,51.52
0,51.54
0,51.56
0,51.58
0,51.6
0,51.62
0,51.64
0,51.66
0,51.68
0,51.7
0,51.72
0,51.74
0,51.76
0,51.78
0,51.8
0,51.82
0,51.84
0,51.86
0,51.88
0,51.9
0,51.92
0,51.94
0,51.96
0,51.98
0,52
0,52.02
0,52.04
0,52.06
0,52.08
0,52.1
0,52.12
0,52.14
0,52.16
0,52.18
0,52.2
0,52.22
0,52.24
0,52.26
0,52.28
0,52.3
0,52.32
0,52.34
0,52.36
0,52.38
0,52.4
0,52.42
0,52.44
0,52.46
0,52.48
0,52.5
0,52.52
0,52.54
0,52.56
0,52.58
0,52.6
0,52.62
0,52.64
0,52.66
0,52.68
0,52.7
0,52.72
0,52.74
0,52.76
0,52.78
0,52.8
0,52.82
0,52.84
0,52.86
0,52.88
0,52.9
0,52.92
0,52.94
0,52.96
0,52.98
0,53
0,53.02
0,53.04
0,53.06
0,53.08
0,53.1
0,53.12
0,53.14
0,53.16
0,53.18
0,53.2
0,53.22
0,53.24
0,53.26
0,53.28
0,53.3
0,53.32
0,53.34
0,53.36
0,53.38
0,53.4
0,53.42
0,53.44
0,53.46
0,53.48
0,53.5
0,53.52
0,53.54
0,53.56
0,53.58
0,53.6
0,53.62
0,53.64
0,53.66
0,53.68
0,53.7
0,53.72
0,53.74
0,53.76
0,53.78
0,53.8
0,53.82
0,53.84
0,53.86
0,53.88
0,53.9
0,53.92
0,53.94
0,53.96
0,53.98
0,54
0,54.02
0,54.04
0,54.06
0,54.08
0,54.1
0,54.12
0,54.14
0,54.16
0,54.18
0,54.2
0,54.22
0,54.24
0,54.26
0,54.28
0,54.3
0,54.32
0,54.34
0,54.36
0,54.38
0,54.4
0,54.42
0,54.44
0,54.46
0,54.48
0,54.5
0,54.52
0,54.54
0,54.56
0,54.58
0,54.6
0,54.62
0,54.64
0,54.66
0,54.68
0,54.7
0,54.72
0,54.74
0,54.76
0,54.78
0,54.8
0,54.82
0,54.84
0,54.86
0,54.88
0,54.9
0,54.92
0,54.94
0,54.96
0,54.98
0,55
11.5,55.02
28.8,55.04
40.35,55.06
46.15,55.08
51.9,55.1
51.9,55.12
51.9,55.14
51.9,55.16
57.65,55.18
57.65,55.2
51.9,55.22
51.9,55.24
51.9,55.26
57.65,55.28
57.65,55.3
57.65,55.32
57.65,55.34
57.65,55.36
51.9,55.38
51.9,55.4
51.9,55.42
57.65,55.44
57.65,55.46
57.65,55.48
57.65,55.5
57.65,55.52
51.9,55.54
51.9,55.56
57.65,55.58
57.65,55.6
57.65,55.62
57.65,55.64
51.9,55.66
57.65,55.68
57.65,55.7
57.65,55.72
57.65,55.74
57.65,55.76
51.9,55.78
57.65,55.8
57.65,55.82
57.65,55.84
57.65,55.86
51.9,55.88
51.9,55.9
57.65,55.92
57.65,55.94
57.65,55.96
51.9,55.98
51.9,56
57.65,56.02
57.65,56.04
57.65,56.06
51.9,56.08
51.9,56.1
57.65,56.12
57.65,56.14
57.65,56.16
57.65,56.18
51.9,56.2
57.65,56.22
57.65,56.24
57.65,56.26
57.65,56.28
51.9,56.3
51.9,56.32
57.65,56.34
57.65,56.36
57.65,56.38
57.65,56.4
57.65,56.42
51.9,56.44
57.65,56.46
57.65,56.48
57.65,56.5
57.65,56.52
57.65,56.54
51.9,56.56
51.9,56.58
57.65,56.6
57.65,56.62
57.65,56.64
57.65,56.66
57.65,56.68
51.9,56.7
57.65,56.72
57.65,56.74
57.65,56.76
57.65,56.78
57.65,56.8
51.9,56.82
57.65,56.84
57.65,56.86
57.65,56.88
57.65,56.9
57.65,56.92
51.9,56.94
57.65,56.96
57.65,56.98
57.65,57
57.65,57.02
51.9,57.04
57.65,57.06
57.65,57.08
57.65,57.1
57.65,57.12
51.9,57.14
57.65,57.16
57.65,57.18
57.65,57.2
57.65,57.22
57.65,57.24
51.9,57.26
51.9,57.28
57.65,57.3
57.65,57.32
57.65,57.34
57.65,57.36
57.65,57.38
51.9,57.4
51.9,57.42
57.65,57.44
57.65,57.46
57.65,57.48
57.65,57.5
57.65,57.52
51.9,57.54
51.9,57.56
57.65,57.58
57.65,57.6
57.65,57.62
57.65,57.64
57.65,57.66
51.9,57.68
51.9,57.7
57.65,57.72
57.65,57.74
57.65,57.76
51.9,57.78
51.9,57.8
57.65,57.82
57.65,57.84
57.65,57.86
57.65,57.88
51.9,57.9
51.9,57.92
57.65,57.94
57.65,57.96
57.65,57.98
57.65,58
51.9,58.02
57.65,58.04
57.65,58.06
57.65,58.08
57.65,58.1
51.9,58.12
51.9,58.14
57.65,58.16
57.65,58.18
57.65,58.2
51.9,58.22
51.9,58.24
57.65,58.26
57.65,58.28
57.65,58.3
57.65,58.32
57.65,58.34
51.9,58.36
57.65,58.38
57.65,58.4
57.65,58.42
57.65,58.44
57.65,58.46
51.9,58.48
51.9,58.5
57.65,58.52
57.65,58.54
57.65,58.56
57.65,58.58
57.65,58.6
51.9,58.62
51.9,58.64
57.65,58.66
57.65,58.68
57.65,58.7
57.65,58.72
51.9,58.74
51.9,58.76
57.65,58.78
57.65,58.8
57.65,58.82
57.65,58.84
51.9,58.86
57.65,58.88
57.65,58.9
57.65,58.92
57.65,58.94
51.9,58.96
57.65,58.98
57.65,59
57.65,59.02
57.65,59.04
57.65,59.06
51.9,59.08
57.65,59.1
57.65,59.12
57.65,59.14
57.65,59.16
51.9,59.18
51.9,59.2
57.65,59.22
57.65,59.24
57.65,59.26
57.65,59.28
51.9,59.3
57.65,59.32
57.65,59.34
57.65,59.36
57.65,59.38
57.65,59.4
51.9,59.42
51.9,59.44
57.65,59.46
57.65,59.48
57.65,59.5
57.65,59.52
57.65,59.54
51.9,59.56
51.9,59.58
57.65,59.6
57.65,59.62
57.65,59.64
57.65,59.66
57.65,59.68
51.9,59.7
57.65,59.72
57.65,59.74
57.65,59.76
57.65,59.78
57.65,59.8
51.9,59.82
57.65,59.84
57.65,59.86
57.65,59.88
57.65,59.9
57.65,59.92
51.9,59.94
57.65,59.96
57.65,59.98
57.65,60
40.35,60.02
17.3,60.04
11.5,60.06
11.5,60.08
5.75,60.1
0,60.12
0,60.14
0,60.16
0,60.18
0,60.2
0,60.22
0,60.24
0,60.26
0,60.28
0,60.3
0,60.32
0,60.34
0,60.36
0,60.38
0,60.4
0,60.42
0,60.44
0,60.46
0,60.48
0,60.5
0,60.52
0,60.54
0,60.56
0,60.58
0,60.6
0,60.62
0,60.64
0,60.66
0,60.68
0,60.7
0,60.72
0,60.74
0,60.76
0,60.78
0,60.8
0,60.82
0,60.84
0,60.86
0,60.88
0,60.9
0,60.92
0,60.94
0,60.96
0,60.98
0,61
0,61.02
0,61.04
0,61.06
0,61.08
0,61.1
0,61.12
0,61.14
0,61.16
0,61.18
0,61.2
0,61.22
0,61.24
0,61.26
0,61.28
0,61.3
0,61.32
0,61.34
0,61.36
0,61.38
0,61.4
0,61.42
0,61.44
0,61.46
0,61.48
0,61.5
0,61.52
0,61.54
0,61.56
0,61.58
0,61.6
0,61.62
0,61.64
0,61.66
0,61.68
0,61.7
0,61.72
0,61.74
0,61.76
0,61.78
0,61.8
0,61.82
0,61.84
0,61.86
0,61.88
0,61.9
0,61.92
0,61.94
0,61.96
0,61.98
0,62
0,62.02
0,62.04
0,62.06
0,62.08
0,62.1
0,62.12
0,62.14
0,62.16
0,62.18
0,62.2
0,62.22
0,62.24
0,62.26
0,62.28
0,62.3
0,62.32
0,62.34
0,62.36
0,62.38
0,62.4
0,62.42
0,62.44
0,62.46
0,62.48
0,62.5
0,62.52
0,62.54
0,62.56
0,62.58
0,62.6
0,62.62
0,62.64
0,62.66
0,62.68
0,62.7
0,62.72
0,62.74
0,62.76
0,62.78
0,62.8
0,62.82
0,62.84
0,62.86
0,62.88
0,62.9
0,62.92
0,62.94
0,62.96
0,62.98
0,63
0,63.02
0,63.04
0,63.06
0,63.08
0,63.1
0,63.12
0,63.14
0,63.16
0,63.18
0,63.2
0,63.22
0,63.24
0,63.26
0,63.28
0,63.3
0,63.32
0,63.34
0,63.36
0,63.38
0,63.4
0,63.42
0,63.44
0,63.46
0,63.48
0,63.5
0,63.52
0,63.54
0,63.56
0,63.58
0,63.6
0,63.62
0,63.64
0,63.66
0,63.68
0,63.7
0,63.72
0,63.74
0,63.76
0,63.78
0,63.8
0,63.82
0,63.84
0,63.86
0,63.88
0,63.9
0,63.92
0,63.94
0,63.96
0,63.98
0,64
0,64.02
0,64.04
0,64.06
0,64.08
0,64.1
0,64.12
0,64.14
0,64.16
0,64.18
0,64.2
0,64.22
0,64.24
0,64.26
0,64.28
0,64.3
0,64.32
0,64.34
0,64.36
0,64.38
0,64.4
0,64.42
0,64.44
0,64.46
0,64.48
0,64.5
0,64.52
0,64.54
0,64.56
0,64.58
0,64.6
0,64.62
0,64.64
0,64.66
0,64.68
0,64.7
0,64.72
0,64.74
0,64.76
0,64.78
0,64.8
0,64.82
0,64.84
0,64.86
0,64.88
0,64.9
0,64.92
0,64.94
0,64.96
0,64.98
0,65
11.5,65.02
28.8,65.04
40.35,65.06
46.15,65.08
51.9,65.1
51.9,65.12
51.9,65.14
57.65,65.16
57.65,65.18
57.65,65.2
57.65,65.22
57.65,65.24
51.9,65.26
51.9,65.28
51.9,65.3
57.65,65.32
57.65,65.34
57.65,65.36
57.65,65.38
57.65,65.4
51.9,65.42
51.9,65.44
51.9,65.46
57.65,65.48
57.65,65.5
57.65,65.52
57.65,65.54
57.65,65.56
57.65,65.58
57.65,65.6
51.9,65.62
51.9,65.64
51.9,65.66
57.65,65.68
57.65,65.7
57.65,65.72
57.65,65.74
57.65,65.76
51.9,65.78
51.9,65.8
57.65,65.82
57.65,65.84
57.65,65.86
57.65,65.88
57.65,65.9
51.9,65.92
51.9,65.94
57.65,65.96
57.65,65.98
57.65,66
57.65,66.02
57.65,66.04
51.9,66.06
57.65,66.08
57.65,66.1
57.65,66.12
57.65,66.14
51.9,66.16
51.9,66.18
57.65,66.2
57.65,66.22
57.65,66.24
57.65,66.26
57.65,66.28
51.9,66.3
51.9,66.32
57.65,66.34
57.65,66.36
57.65,66.38
57.65,66.4
57.65,66.42
51.9,66.44
51.9,66.46
51.9,66.48
57.65,66.5
57.65,66.52
57.65,66.54
57.65,66.56
57.65,66.58
51.9,66.6
51.9,66.62
51.9,66.64
57.65,66.66
57.65,66.68
57.65,66.7
57.65,66.72
57.65,66.74
51.9,66.76
51.9,66.78
51.9,66.8
57.65,66.82
57.65,66.84
57.65,66.86
57.65,66.88
57.65,66.9
51.9,66.92
51.9,66.94
51.9,66.96
57.65,66.98
57.65,67
57.65,67.02
57.65,67.04
57.65,67.06
51.9,67.08
57.65,67.1
57.65,67.12
57.65,67.14
57.65,67.16
57.65,67.18
51.9,67.2
57.65,67.22
57.65,67.24
57.65,67.26
57.65,67.28
57.65,67.3
51.9,67.32
51.9,67.34
51.9,67.36
57.65,67.38
57.65,67.4
57.65,67.42
57.65,67.44
57.65,67.46
51.9,67.48
51.9,67.5
57.65,67.52
57.65,67.54
57.65,67.56
57.65,67.58
57.65,67.6
57.65,67.62
51.9,67.64
51.9,67.66
51.9,67.68
57.65,67.7
57.65,67.72
57.65,67.74
57.65,67.76
57.65,67.78
57.65,67.8
51.9,67.82
57.65,67.84
57.65,67.86
57.65,67.88
57.65,67.9
57.65,67.92
51.9,67.94
51.9,67.96
57.65,67.98
57.65,68
57.65,68.02
57.65,68.04
57.65,68.06
51.9,68.08
51.9,68.1
57.65,68.12
57.65,68.14
57.65,68.16
51.9,68.18
51.9,68.2
51.9,68.22
57.65,68.24
57.65,68.26
57.65,68.28
57.65,68.3
51.9,68.32
51.9,68.34
57.65,68.36
57.65,68.38
57.65,68.4
57.65,68.42
57.65,68.44
51.9,68.46
51.9,68.48
51.9,68.5
57.65,68.52
57.65,68.54
57.65,68.56
57.65,68.58
57.65,68.6
51.9,68.62
51.9,68.64
51.9,68.66
57.65,68.68
57.65,68.7
57.65,68.72
57.65,68.74
57.65,68.76
51.9,68.78
51.9,68.8
51.9,68.82
57.65,68.84
57.65,68.86
57.65,68.88
57.65,68.9
57.65,68.92
51.9,68.94
51.9,68.96
57.65,68.98
57.65,69
57.65,69.02
57.65,69.04
57.65,69.06
51.9,69.08
57.65,69.1
57.65,69.12
57.65,69.14
57.65,69.16
57.65,69.18
51.9,69.2
51.9,69.22
57.65,69.24
57.65,69.26
57.65,69.28
57.65,69.3
57.65,69.32
51.9,69.34
57.65,69.36
57.65,69.38
57.65,69.4
57.65,69.42
57.65,69.44
57.65,69.46
51.9,69.48
57.65,69.5
57.65,69.52
57.65,69.54
57.65,69.56
57.65,69.58
51.9,69.6
51.9,69.62
51.9,69.64
57.65,69.66
57.65,69.68
57.65,69.7
57.65,69.72
57.65,69.74
51.9,69.76
51.9,69.78
51.9,69.8
57.65,69.82
57.65,69.84
57.65,69.86
57.65,69.88
57.65,69.9
51.9,69.92
51.9,69.94
51.9,69.96
57.65,69.98
57.65,70
40.35,70.02
17.3,70.04
11.5,70.06
5.75,70.08
5.75,70.1
0,70.12
0,70.14
0,70.16
0,70.18
0,70.2
0,70.22
0,70.24
0,70.26
0,70.28
0,70.3
0,70.32
0,70.34
0,70.36
0,70.38
0,70.4
0,70.42
0,70.44
0,70.46
0,70.48
0,70.5
0,70.52
0,70.54
0,70.56
0,70.58
0,70.6
0,70.62
0,70.64
0,70.66
0,70.68
0,70.7
0,70.72
0,70.74
0,70.76
0,70.78
0,70.8
0,70.82
0,70.84
0,70.86
0,70.88
0,70.9
0,70.92
0,70.94
0,70.96
0,70.98
0,71
0,71.02
0,71.04
0,71.06
0,71.08
0,71.1
0,71.12
0,71.14
0,71.16
0,71.18
0,71.2
0,71.22
0,71.24
0,71.26
0,71.28
0,71.3
0,71.32
0,71.34
0,71.36
0,71.38
0,71.4
0,71.42
0,71.44
0,71.46
0,71.48
0,71.5
0,71.52
0,71.54
0,71.56
0,71.58
0,71.6
0,71.62
0,71.64
0,71.66
0,71.68
0,71.7
0,71.72
0,71.74
0,71.76
0,71.78
0,71.8
0,71.82
0,71.84
0,71.86
0,71.88
0,71.9
0,71.92
0,71.94
0,71.96
0,71.98
0,72
0,72.02
0,72.04
0,72.06
0,72.08
0,72.1
0,72.12
0,72.14
0,72.16
0,72.18
0,72.2
0,72.22
0,72.24
0,72.26
0,72.28
0,72.3
0,72.32
0,72.34
0,72.36
0,72.38
0,72.4
0,72.42
0,72.44
0,72.46
0,72.48
0,72.5
0,72.52
0,72.54
0,72.56
0,72.58
0,72.6
0,72.62
0,72.64
0,72.66
0,72.68
0,72.7
0,72.72
0,72.74
0,72.76
0,72.78
0,72.8
0,72.82
0,72.84
0,72.86
0,72.88
0,72.9
0,72.92
0,72.94
0,72.96
0,72.98
0,73
0,73.02
0,73.04
0,73.06
0,73.08
0,73.1
0,73.12
0,73.14
0,73.16
0,73.18
0,73.2
0,73.22
0,73.24
0,73.26
0,73.28
0,73.3
0,73.32
0,73.34
0,73.36
0,73.38
0,73.4
0,73.42
0,73.44
0,73.46
0,73.48
0,73.5
0,73.52
0,73.54
0,73.56
0,73.58
0,73.6
0,73.62
0,73.64
0,73.66
0,73.68
0,73.7
0,73.72
0,73.74
0,73.76
0,73.78
0,73.8
0,73.82
0,73.84
0,73.86
0,73.88
0,73.9
0,73.92
0,73.94
0,73.96
0,73.98
0,74
0,74.02
0,74.04
0,74.06
0,74.08
0,74.1
0,74.12
0,74.14
0,74.16
0,74.18
0,74.2
0,74.22
0,74.24
0,74.26
0,74.28
0,74.3
0,74.32
0,74.34
0,74.36
0,74.38
0,74.4
0,74.42
0,74.44
0,74.46
0,74.48
0,74.5
0,74.52
0,74.54
0,74.56
0,74.58
0,74.6
0,74.62
0,74.64
0,74.66
0,74.68
0,74.7
0,74.72
0,74.74
0,74.76
0,74.78
0,74.8
0,74.82
0,74.84
0,74.86
0,74.88
0,74.9
0,74.92
0,74.94
0,74.96
0,74.98
0,75
11.5,75.02
28.8,75.04
40.35,75.06
46.15,75.08
51.9,75.1
51.9,75.12
51.9,75.14
51.9,75.16
51.9,75.18
51.9,75.2
51.9,75.22
51.9,75.24
51.9,75.26
57.65,75.28
57.65,75.3
57.65,75.32
57.65,75.34
57.65,75.36
57.65,75.38
51.9,75.4
51.9,75.42
51.9,75.44
57.65,75.46
57.65,75.48
57.65,75.5
57.65,75.52
57.65,75.54
51.9,75.56
51.9,75.58
51.9,75.6
57.65,75.62
57.65,75.64
57.65,75.66
57.65,75.68
57.65,75.7
57.65,75.72
57.65,75.74
51.9,75.76
51.9,75.78
51.9,75.8
51.9,75.82
51.9,75.84
57.65,75.86
57.65,75.88
57.65,75.9
57.65,75.92
57.65,75.94
51.9,75.96
51.9,75.98
51.9,76
57.65,76.02
57.65,76.04
57.65,76.06
57.65,76.08
57.65,76.1
51.9,76.12
51.9,76.14
57.65,76.16
57.65,76.18
57.65,76.2
57.65,76.22
51.9,76.24
51.9,76.26
57.65,76.28
57.65,76.3
57.65,76.32
57.65,76.34
57.65,76.36
51.9,76.38
57.65,76.4
57.65,76.42
57.65,76.44
57.65,76.46
57.65,76.48
51.9,76.5
51.9,76.52
57.65,76.54
57.65,76.56
57.65,76.58
57.65,76.6
57.65,76.62
57.65,76.64
51.9,76.66
51.9,76.68
51.9,76.7
57.65,76.72
57.65,76.74
57.65,76.76
57.65,76.78
57.65,76.8
51.9,76.82
57.65,76.84
51.9,76.86
57.65,76.88
57.65,76.9
57.65,76.92
51.9,76.94
51.9,76.96
51.9,76.98
57.65,77
57.65,77.02
57.65,77.04
57.65,77.06
57.65,77.08
51.9,77.1
51.9,77.12
57.65,77.14
57.65,77.16
57.65,77.18
57.65,77.2
51.9,77.22
51.9,77.24
57.65,77.26
57.65,77.28
57.65,77.3
51.9,77.32
51.9,77.34
57.65,77.36
57.65,77.38
57.65,77.4
57.65,77.42
57.65,77.44
51.9,77.46
57.65,77.48
57.65,77.5
57.65,77.52
57.65,77.54
57.65,77.56
51.9,77.58
51.9,77.6
57.65,77.62
57.65,77.64
57.65,77.66
57.65,77.68
57.65,77.7
51.9,77.72
51.9,77.74
51.9,77.76
57.65,77.78
57.65,77.8
57.65,77.82
57.65,77.84
57.65,77.86
51.9,77.88
51.9,77.9
51.9,77.92
57.65,77.94
57.65,77.96
57.65,77.98
57.65,78
57.65,78.02
51.9,78.04
57.65,78.06
57.65,78.08
57.65,78.1
57.65,78.12
57.65,78.14
57.65,78.16
51.9,78.18
51.9,78.2
57.65,78.22
57.65,78.24
57.65,78.26
57.65,78.28
57.65,78.3
51.9,78.32
57.65,78.34
57.65,78.36
57.65,78.38
57.65,78.4
51.9,78.42
51.9,78.44
57.65,78.46
57.65,78.48
57.65,78.5
57.65,78.52
57.65,78.54
51.9,78.56
51.9,78.58
51.9,78.6
57.65,78.62
57.65,78.64
57.65,78.66
57.65,78.68
57.65,78.7
51.9,78.72
51.9,78.74
51.9,78.76
57.65,78.78
57.65,78.8
57.65,78.82
57.65,78.84
57.65,78.86
57.65,78.88
51.9,78.9
51.9,78.92
51.9,78.94
57.65,78.96
57.65,78.98
57.65,79
57.65,79.02
57.65,79.04
51.9,79.06
51.9,79.08
57.65,79.1
57.65,79.12
57.65,79.14
57.65,79.16
57.65,79.18
51.9,79.2
51.9,79.22
51.9,79.24
57.65,79.26
57.65,79.28
57.65,79.3
51.9,79.32
51.9,79.34
57.65,79.36
57.65,79.38
57.65,79.4
57.65,79.42
51.9,79.44
51.9,79.46
57.65,79.48
57.65,79.5
57.65,79.52
57.65,79.54
51.9,79.56
51.9,79.58
57.65,79.6
57.65,79.62
57.65,79.64
57.65,79.66
57.65,79.68
57.65,79.7
51.9,79.72
51.9,79.74
57.65,79.76
57.65,79.78
57.65,79.8
57.65,79.82
57.65,79.84
57.65,79.86
51.9,79.88
51.9,79.9
51.9,79.92
51.9,79.94
57.65,79.96
57.65,79.98
57.65,80
40.35,80.02
17.3,80.04
11.5,80.06
11.5,80.08
0,80.1
5.75,80.12
0,80.14
0,80.16
